;idPedido;descTipoItem;descItem
7697;813;ingrediente 5;cebola
7698;813;massa;massa fina
7699;813;queijo 1;mussarela
7700;813;queijo 2;queijo brie
7701;814;bebida;suco de laranja
7702;814;borda;catupiry
7703;814;ingrediente 1;brócolis
7704;814;ingrediente 2;bacon
7705;814;ingrediente 3;alho
7706;814;massa;massa fina
7707;814;queijo 1;mussarela
7708;815;bebida;vinho tinto
7709;815;borda;borda tradicional
7710;815;ingrediente 1;bacon
7711;815;ingrediente 2;tomate seco
7712;815;ingrediente 3;azeitona
7713;815;ingrediente 4;palmito
7714;815;ingrediente 5;linguiça calabresa defumada
7715;815;massa;massa tradicional
7716;815;queijo 1;mussarela
7717;815;queijo 2;gorgonzola
7718;816;bebida;chá gelado
7719;816;borda;cream cheese
7720;816;ingrediente 1;frango
7721;816;ingrediente 2;tomate seco
7722;816;ingrediente 3;azeite de oliva
7723;816;ingrediente 4;bacon
7724;816;ingrediente 5;pimenta biquinho
7725;816;massa;massa integral
7726;816;queijo 1;parmesão
7727;816;queijo 2;ricota
7728;817;bebida;refrigerante
7729;817;borda;catupiry
7730;817;ingrediente 1;bacon
7731;817;ingrediente 2;frango
7732;817;ingrediente 3;azeitona
7733;817;ingrediente 4;linguiça calabresa defumada
7734;817;ingrediente 5;cebola
7735;817;massa;massa tradicional
7736;817;queijo 1;catupiry
7737;817;queijo 2;mussarela
7738;818;bebida;refrigerante
7739;818;borda;catupiry
7740;818;ingrediente 1;frango
7741;818;ingrediente 2;carne seca
7742;818;ingrediente 3;queijo roquefort
7743;818;ingrediente 4;cebola
7744;818;ingrediente 5;orégano
7745;818;massa;massa tradicional
7746;818;queijo 1;mussarela
7747;818;queijo 2;cheddar
7748;819;bebida;chá gelado
7749;819;borda;borda tradicional
7750;819;ingrediente 1;pimentão assado
7751;819;ingrediente 2;cogumelos
7752;819;ingrediente 3;azeitona
7753;819;ingrediente 4;orégano
7754;819;ingrediente 5;alho
7755;819;massa;massa fina
7756;819;queijo 1;mussarela
7757;819;queijo 2;queijo coalho
7758;820;bebida;suco de maracujá
7759;820;borda;cheddar
7760;820;ingrediente 1;pepperoni
7761;820;ingrediente 2;queijo roquefort
7762;820;ingrediente 3;milho
7763;820;ingrediente 4;queijo gouda
7764;820;ingrediente 5;azeitona
7765;820;massa;massa fina
7766;820;queijo 1;gorgonzola
7767;820;queijo 2;mussarela
7768;821;bebida;chá gelado
7769;821;borda;borda tradicional
7770;821;ingrediente 1;alcaparra
7771;821;ingrediente 2;azeite de oliva
7772;821;ingrediente 3;tomate
7773;821;ingrediente 4;cogumelos
7774;821;ingrediente 5;orégano
7775;821;massa;massa tradicional
7776;821;queijo 1;mussarela
7777;821;queijo 2;queijo brie
7778;822;bebida;refrigerante
7779;822;borda;catupiry
7780;822;ingrediente 1;azeitona
7781;822;ingrediente 2;calabresa
7782;822;ingrediente 3;palmito
7783;822;ingrediente 4;frango
7784;822;ingrediente 5;uva passa
7785;822;massa;massa fina
7786;822;queijo 1;cheddar
7787;822;queijo 2;catupiry
7788;823;bebida;cerveja
7789;823;borda;borda tradicional
7790;823;ingrediente 1;pepperoni
7791;823;ingrediente 2;cebola
7792;823;ingrediente 3;tomate
7793;823;ingrediente 4;bacon
7794;823;ingrediente 5;calabresa
7795;823;massa;massa tradicional
7796;823;queijo 1;mussarela
7797;823;queijo 2;queijo coalho
7798;824;bebida;refrigerante
7799;824;borda;cream cheese
7800;824;ingrediente 1;carne seca
7801;824;ingrediente 2;bacon
7802;824;ingrediente 3;calabresa
7803;824;ingrediente 4;cebola
7804;824;ingrediente 5;presunto
7805;824;massa;massa fina
7806;824;queijo 1;mussarela
7807;824;queijo 2;cheddar
7808;825;bebida;refrigerante
7809;825;borda;catupiry
7810;825;ingrediente 1;pepperoni
7811;825;ingrediente 2;tomate
7812;825;ingrediente 3;cebola
7813;825;ingrediente 4;cogumelos
7814;825;ingrediente 5;palmito
7815;825;massa;massa fina
7816;825;queijo 1;mussarela
7817;825;queijo 2;parmesão
7818;826;bebida;suco de laranja
7819;826;borda;borda tradicional
7820;826;ingrediente 1;azeite de oliva
7821;826;ingrediente 2;linguiça calabresa defumada
7822;826;ingrediente 3;bacon
7823;826;ingrediente 4;alho
7824;826;ingrediente 5;orégano
7825;826;massa;massa tradicional
7826;826;queijo 1;parmesão
7827;826;queijo 2;queijo brie
7828;827;bebida;refrigerante
7829;827;borda;catupiry
7830;827;ingrediente 1;cebola
7831;827;ingrediente 2;calabresa
7832;827;ingrediente 3;orégano
7833;827;ingrediente 4;tomate
7834;827;ingrediente 5;alho
7835;827;massa;massa tradicional
7836;827;queijo 1;mussarela
7837;827;queijo 2;provolone
7838;828;bebida;cerveja
7839;828;borda;catupiry
7840;828;ingrediente 1;tomate
7841;828;ingrediente 2;calabresa
7842;828;ingrediente 3;azeite de oliva
7843;828;ingrediente 4;queijo gouda
7844;828;ingrediente 5;cebola
7845;828;massa;massa tradicional
7846;828;queijo 1;mussarela
7847;828;queijo 2;catupiry
7848;829;bebida;refrigerante
7849;829;borda;borda tradicional
7850;829;ingrediente 1;bacon
7851;829;ingrediente 2;carne seca
7852;829;ingrediente 3;alho-poró
7853;829;ingrediente 4;pimenta biquinho
7854;829;ingrediente 5;queijo coalho grelhado
7855;829;massa;massa grossa
7856;829;queijo 1;mussarela
7857;829;queijo 2;queijo brie
7858;830;bebida;água com gás
7859;830;borda;cream cheese
7860;830;ingrediente 1;frango
7861;830;ingrediente 2;calabresa
7862;830;ingrediente 3;tomate
7863;830;ingrediente 4;azeitona
7864;830;ingrediente 5;orégano
7865;830;massa;massa tradicional
7866;830;queijo 1;mussarela
7867;830;queijo 2;catupiry
7868;831;bebida;cerveja
7869;831;borda;catupiry
7870;831;ingrediente 1;pepperoni
7871;831;ingrediente 2;presunto
7872;831;ingrediente 3;rúcula
7873;831;ingrediente 4;bacon
7874;831;ingrediente 5;tomate seco
7875;831;massa;massa tradicional
7876;831;queijo 1;queijo brie
7877;831;queijo 2;gorgonzola
7878;832;bebida;limonada
7879;832;borda;catupiry
7880;832;ingrediente 1;pepperoni
7881;832;ingrediente 2;azeite de oliva
7882;832;ingrediente 3;tomate
7883;832;ingrediente 4;queijo gouda
7884;832;ingrediente 5;queijo roquefort
7885;832;massa;massa tradicional
7886;832;queijo 1;mussarela
7887;832;queijo 2;parmesão
7888;833;bebida;água com gás
7889;833;borda;borda tradicional
7890;833;ingrediente 1;calabresa
7891;833;ingrediente 2;bacon
7892;833;ingrediente 3;presunto
7893;833;ingrediente 4;milho
7894;833;ingrediente 5;frango
7895;833;massa;massa fina
7896;833;queijo 1;mussarela
7897;833;queijo 2;parmesão
7898;834;bebida;refrigerante
7899;834;borda;catupiry
7900;834;ingrediente 1;orégano
7901;834;ingrediente 2;cebola
7902;834;ingrediente 3;pepperoni
7903;834;ingrediente 4;calabresa
7904;834;ingrediente 5;azeite de oliva
7905;834;massa;massa tradicional
7906;834;queijo 1;mussarela
7907;834;queijo 2;cheddar
7908;835;bebida;refrigerante
7909;835;borda;borda tradicional
7910;835;ingrediente 1;pepperoni
7911;835;ingrediente 2;cogumelos
7912;835;ingrediente 3;tomate
7913;835;ingrediente 4;bacon
7914;835;ingrediente 5;orégano
7915;835;massa;massa grossa
7916;835;queijo 1;mussarela
7917;835;queijo 2;catupiry
7918;836;bebida;refrigerante
7919;836;borda;catupiry
7920;836;ingrediente 1;pepperoni
7921;836;ingrediente 2;milho
7922;836;ingrediente 3;palmito
7923;836;ingrediente 4;bacon
7924;836;ingrediente 5;frango
7925;836;massa;massa tradicional
7926;836;queijo 1;parmesão
7927;836;queijo 2;queijo brie
7928;837;bebida;refrigerante
7929;837;borda;cheddar
7930;837;ingrediente 1;alho
7931;837;ingrediente 2;cebola
7932;837;ingrediente 3;bacon
7933;837;ingrediente 4;calabresa
7934;837;ingrediente 5;pimenta calabresa
7935;837;massa;massa tradicional
7936;837;queijo 1;parmesão
7937;837;queijo 2;catupiry
7938;838;bebida;vinho tinto
7939;838;borda;catupiry
7940;838;ingrediente 1;bacon
7941;838;ingrediente 2;frango
7942;838;ingrediente 3;orégano
7943;838;ingrediente 4;azeite de oliva
7944;838;ingrediente 5;tomate seco
7945;838;massa;massa fina
7946;838;queijo 1;gorgonzola
7947;838;queijo 2;mussarela
7948;839;bebida;refrigerante
7949;839;borda;cheddar
7950;839;ingrediente 1;bacon
7951;839;ingrediente 2;pimentão
7952;839;ingrediente 3;cogumelos
7953;839;massa;massa tradicional
7954;839;queijo 1;mussarela
7955;839;queijo 2;parmesão
7956;840;bebida;cerveja
7957;840;borda;borda tradicional
7958;840;ingrediente 1;pepperoni
7959;840;ingrediente 2;tomate
7960;840;ingrediente 3;queijo cheddar
7961;840;ingrediente 4;azeitona
7962;840;ingrediente 5;bacon
7963;840;massa;massa fina
7964;840;queijo 1;cheddar
7965;840;queijo 2;provolone
7966;841;bebida;vinho tinto
7967;841;borda;borda tradicional
7968;841;ingrediente 1;abobrinha
7969;841;massa;massa tradicional
7970;841;queijo 1;mussarela
7971;841;queijo 2;parmesão
7972;842;bebida;suco de maracujá
7973;842;borda;catupiry
7974;842;ingrediente 1;pepperoni
7975;842;ingrediente 2;bacon
7976;842;ingrediente 3;palmito
7977;842;ingrediente 4;tomate seco
7978;842;ingrediente 5;cebola caramelizada
7979;842;massa;massa tradicional
7980;842;queijo 1;catupiry
7981;842;queijo 2;mussarela
7982;843;bebida;água com gás
7983;843;borda;catupiry
7984;843;ingrediente 1;calabresa
7985;843;ingrediente 2;cebola
7986;843;ingrediente 3;ovo
7987;843;ingrediente 4;cogumelos
7988;843;ingrediente 5;azeitona
7989;843;massa;massa tradicional
7990;843;queijo 1;mussarela
7991;843;queijo 2;gorgonzola
7992;844;bebida;refrigerante
7993;844;borda;borda tradicional
7994;844;ingrediente 1;cogumelos
7995;844;ingrediente 2;calabresa
7996;844;ingrediente 3;pepperoni
7997;844;ingrediente 4;linguiça calabresa defumada
7998;844;ingrediente 5;azeite de oliva
7999;844;massa;massa fina
8000;844;queijo 1;queijo coalho
8001;844;queijo 2;parmesão
8002;845;bebida;limonada
8003;845;borda;cheddar
8004;845;ingrediente 1;calabresa
8005;845;ingrediente 2;bacon
8006;845;ingrediente 3;presunto
8007;845;ingrediente 4;queijo cheddar
8008;845;ingrediente 5;camarão
8009;845;massa;massa tradicional
8010;845;queijo 1;mussarela
8011;845;queijo 2;provolone
8012;846;bebida;refrigerante
8013;846;borda;borda tradicional
8014;846;ingrediente 1;carne seca
8015;846;ingrediente 2;cebola
8016;846;ingrediente 3;bacon
8017;846;ingrediente 4;azeitona
8018;846;massa;massa tradicional
8019;846;queijo 1;mussarela
8020;846;queijo 2;queijo coalho
8021;847;bebida;refrigerante
8022;847;borda;borda tradicional
8023;847;ingrediente 1;pepperoni
8024;847;ingrediente 2;orégano
8025;847;ingrediente 3;alho-poró
8026;847;ingrediente 4;cogumelos
8027;847;ingrediente 5;pimentão
8028;847;massa;massa tradicional
8029;847;queijo 1;mussarela
8030;848;bebida;vinho tinto
8031;848;borda;borda tradicional
8032;848;ingrediente 1;nozes
8033;848;ingrediente 2;mel
8034;848;massa;massa fina
8035;848;queijo 1;gorgonzola
8036;849;bebida;limonada
8037;849;borda;catupiry
8038;849;ingrediente 1;pepperoni
8039;849;ingrediente 2;ervilha
8040;849;ingrediente 3;azeitona
8041;849;ingrediente 4;bacon
8042;849;ingrediente 5;frango
8043;849;massa;massa tradicional
8044;849;queijo 1;catupiry
8045;849;queijo 2;gorgonzola
8046;850;bebida;cerveja
8047;850;borda;cheddar
8048;850;ingrediente 1;bacon
8049;850;ingrediente 2;calabresa
8050;850;ingrediente 3;azeitona
8051;850;ingrediente 4;tomate
8052;850;ingrediente 5;queijo cheddar
8053;850;massa;massa tradicional
8054;850;queijo 1;mussarela
8055;850;queijo 2;catupiry
8056;851;bebida;suco de abacaxi
8057;851;borda;cheddar
8058;851;ingrediente 1;presunto
8059;851;ingrediente 2;azeitona
8060;851;ingrediente 3;brócolis
8061;851;ingrediente 4;queijo roquefort
8062;851;ingrediente 5;lentilha
8063;851;massa;massa fina
8064;851;queijo 1;ricota
8065;851;queijo 2;queijo brie
8066;852;bebida;suco de laranja
8067;852;borda;borda tradicional
8068;852;ingrediente 1;frango
8069;852;ingrediente 2;cogumelos
8070;852;ingrediente 3;salsinha
8071;852;ingrediente 4;orégano
8072;852;massa;massa fina
8073;852;queijo 1;mussarela
8074;852;queijo 2;catupiry
8075;853;bebida;suco de laranja
8076;853;borda;catupiry
8077;853;ingrediente 1;bacon
8078;853;ingrediente 2;carne seca
8079;853;ingrediente 3;tomate seco
8080;853;ingrediente 4;cogumelos
8081;853;ingrediente 5;azeitona
8082;853;massa;massa fina
8083;853;queijo 1;mussarela
8084;853;queijo 2;parmesão
8085;854;bebida;refrigerante
8086;854;borda;borda tradicional
8087;854;ingrediente 1;pepperoni
8088;854;ingrediente 2;azeitona
8089;854;ingrediente 3;cebola
8090;854;ingrediente 4;bacon
8091;854;ingrediente 5;palmito
8092;854;massa;massa tradicional
8093;854;queijo 1;mussarela
8094;854;queijo 2;cheddar
8095;855;borda;catupiry
8096;855;ingrediente 1;cogumelos
8097;855;ingrediente 2;bacon
8098;855;ingrediente 3;milho
8099;855;massa;massa tradicional
8100;855;queijo 1;mussarela
8101;855;queijo 2;parmesão
8102;856;borda;borda tradicional
8103;856;ingrediente 1;orégano
8104;856;ingrediente 2;tomate
8105;856;ingrediente 3;linguiça calabresa defumada
8106;856;ingrediente 4;cebola
8107;856;ingrediente 5;presunto
8108;856;massa;massa tradicional
8109;856;queijo 1;mussarela
8110;856;queijo 2;provolone
8111;857;bebida;refrigerante
8112;857;borda;borda tradicional
8113;857;ingrediente 1;frango
8114;857;ingrediente 2;bacon
8115;857;ingrediente 3;azeite de oliva
8116;857;ingrediente 4;orégano
8117;857;ingrediente 5;azeitona
8118;857;massa;massa fina
8119;857;queijo 1;catupiry
8120;858;bebida;suco de abacaxi
8121;858;borda;borda tradicional
8122;858;ingrediente 1;orégano
8123;858;ingrediente 2;calabresa
8124;858;ingrediente 3;azeitona
8125;858;ingrediente 4;tomate
8126;858;ingrediente 5;cebola
8127;858;massa;massa fina
8128;858;queijo 1;mussarela
8129;858;queijo 2;parmesão
8130;859;bebida;refrigerante
8131;859;borda;catupiry
8132;859;ingrediente 1;calabresa
8133;859;ingrediente 2;linguiça calabresa defumada
8134;859;ingrediente 3;orégano
8135;859;ingrediente 4;ervilha
8136;859;ingrediente 5;milho
8137;859;massa;massa tradicional
8138;859;queijo 1;catupiry
8139;859;queijo 2;mussarela
8140;860;bebida;suco de maracujá
8141;860;borda;catupiry
8142;860;ingrediente 1;tomate seco
8143;860;ingrediente 2;frango
8144;860;ingrediente 3;cebola
8145;860;ingrediente 4;rúcula
8146;860;ingrediente 5;orégano
8147;860;massa;massa tradicional
8148;860;queijo 1;parmesão
8149;860;queijo 2;mussarela
8150;861;bebida;chá gelado
8151;861;borda;borda tradicional
8152;861;ingrediente 1;bacon
8153;861;ingrediente 2;ovo
8154;861;ingrediente 3;cogumelos
8155;861;ingrediente 4;azeite de oliva
8156;861;ingrediente 5;carne seca
8157;861;massa;massa tradicional
8158;861;queijo 1;parmesão
8159;861;queijo 2;catupiry
8160;862;bebida;suco de laranja
8161;862;borda;borda tradicional
8162;862;ingrediente 1;cebola
8163;862;ingrediente 2;azeitona
8164;862;ingrediente 3;brócolis
8165;862;ingrediente 4;palmito
8166;862;ingrediente 5;milho
8167;862;massa;massa fina
8168;863;bebida;água com gás
8169;863;borda;catupiry
8170;863;ingrediente 1;pepperoni
8171;863;ingrediente 2;alho
8172;863;ingrediente 3;azeitona
8173;863;ingrediente 4;tomate
8174;863;ingrediente 5;bacon
8175;863;massa;massa tradicional
8176;863;queijo 1;mussarela
8177;863;queijo 2;provolone
8178;864;bebida;refrigerante
8179;864;borda;catupiry
8180;864;ingrediente 1;calabresa
8181;864;ingrediente 2;cebola
8182;864;ingrediente 3;cebola
8183;864;ingrediente 4;orégano
8184;864;massa;massa tradicional
8185;864;queijo 1;mussarela
8186;864;queijo 2;catupiry
8187;865;bebida;limonada
8188;865;borda;catupiry
8189;865;ingrediente 1;pimentão
8190;865;ingrediente 2;azeitona
8191;865;ingrediente 3;pepperoni
8192;865;ingrediente 4;uva passa
8193;865;ingrediente 5;cebola
8194;865;massa;massa fina
8195;865;queijo 1;provolone
8196;865;queijo 2;mussarela
8197;866;bebida;água com gás
8198;866;borda;borda tradicional
8199;866;ingrediente 1;calabresa
8200;866;ingrediente 2;alho
8201;866;ingrediente 3;azeitona
8202;866;ingrediente 4;azeite de oliva
8203;866;ingrediente 5;anchova em conserva
8204;866;massa;massa grossa
8205;866;queijo 1;mussarela
8206;866;queijo 2;parmesão
8207;867;bebida;refrigerante
8208;867;borda;borda tradicional
8209;867;ingrediente 1;tomate
8210;867;ingrediente 2;calabresa
8211;867;ingrediente 3;pepperoni
8212;867;massa;massa fina
8213;867;queijo 1;mussarela
8214;867;queijo 2;parmesão
8215;868;bebida;refrigerante
8216;868;borda;catupiry
8217;868;ingrediente 1;brócolis
8218;868;ingrediente 2;bacon
8219;868;massa;massa tradicional
8220;868;queijo 1;mussarela
8221;869;bebida;refrigerante
8222;869;borda;catupiry
8223;869;ingrediente 1;pepperoni
8224;869;massa;massa grossa
8225;869;queijo 2;cheddar
8226;870;bebida;chá gelado
8227;870;borda;catupiry
8228;870;ingrediente 1;alho-poró
8229;870;ingrediente 2;orégano
8230;870;ingrediente 3;brócolis
8231;870;ingrediente 4;linguiça calabresa defumada
8232;870;ingrediente 5;atum
8233;870;massa;massa fina
8234;870;queijo 1;mussarela
8235;870;queijo 2;provolone
8236;871;bebida;chá gelado
8237;871;borda;catupiry
8238;871;ingrediente 1;anchova
8239;871;ingrediente 2;alcaparra
8240;871;ingrediente 3;queijo feta
8241;871;ingrediente 4;tofu
8242;871;ingrediente 5;amêndoas
8243;871;massa;massa grossa
8244;871;queijo 1;queijo brie
8245;871;queijo 2;gorgonzola
8246;872;bebida;vinho tinto
8247;872;borda;borda tradicional
8248;872;ingrediente 1;cogumelos
8249;872;ingrediente 2;alho
8250;872;ingrediente 3;brócolis
8251;872;ingrediente 4;espinafre
8252;872;ingrediente 5;tomate seco
8253;872;massa;massa integral
8254;873;bebida;vinho tinto
8255;873;borda;catupiry
8256;873;ingrediente 1;presunto
8257;873;ingrediente 2;ervilha
8258;873;ingrediente 3;tomate
8259;873;ingrediente 4;palmito
8260;873;ingrediente 5;ovo
8261;873;massa;massa fina
8262;873;queijo 1;mussarela
8263;874;bebida;chá gelado
8264;874;borda;catupiry
8265;874;ingrediente 1;pepperoni
8266;874;ingrediente 2;abobrinha
8267;874;ingrediente 3;palmito
8268;874;ingrediente 4;azeitona
8269;874;ingrediente 5;cebola caramelizada
8270;874;massa;massa fina
8271;874;queijo 1;mussarela
8272;875;borda;borda tradicional
8273;875;ingrediente 1;cebola
8274;875;ingrediente 2;alho
8275;875;ingrediente 3;azeitona
8276;875;ingrediente 4;alho-poró
8277;875;massa;massa tradicional
8278;875;queijo 1;provolone
8279;875;queijo 2;parmesão
8280;876;bebida;cerveja
8281;876;borda;cheddar
8282;876;ingrediente 1;presunto
8283;876;ingrediente 2;pepperoni
8284;876;ingrediente 3;bacon
8285;876;ingrediente 4;palmito
8286;876;ingrediente 5;calabresa
8287;876;massa;massa tradicional
8288;876;queijo 1;catupiry
8289;876;queijo 2;mussarela
8290;877;bebida;refrigerante
8291;877;borda;catupiry
8292;877;ingrediente 1;orégano
8293;877;ingrediente 2;queijo cheddar
8294;877;ingrediente 3;tomate
8295;877;ingrediente 4;calabresa
8296;877;ingrediente 5;cebola
8297;877;massa;massa tradicional
8298;877;queijo 1;mussarela
8299;877;queijo 2;cheddar
8300;878;bebida;chá gelado
8301;878;borda;borda tradicional
8302;878;ingrediente 1;rúcula
8303;878;ingrediente 2;tomate seco
8304;878;massa;massa tradicional
8305;878;queijo 1;mussarela
8306;879;bebida;refrigerante
8307;879;borda;catupiry
8308;879;ingrediente 1;frango
8309;879;ingrediente 2;tomate
8310;879;ingrediente 3;milho
8311;879;ingrediente 4;bacon
8312;879;ingrediente 5;azeitona
8313;879;massa;massa tradicional
8314;879;queijo 1;mussarela
8315;879;queijo 2;catupiry
8316;880;bebida;refrigerante
8317;880;borda;borda tradicional
8318;880;ingrediente 1;cebola
8319;880;ingrediente 2;calabresa
8320;880;massa;massa tradicional
8321;880;queijo 2;mussarela
8322;881;bebida;refrigerante
8323;881;borda;cheddar
8324;881;ingrediente 1;pepperoni
8325;881;ingrediente 2;tomate
8326;881;ingrediente 3;cebola
8327;881;ingrediente 4;orégano
8328;881;ingrediente 5;azeitona
8329;881;massa;massa tradicional
8330;881;queijo 1;mussarela
8331;881;queijo 2;cheddar
8332;882;bebida;chá gelado
8333;882;borda;borda tradicional
8334;882;ingrediente 1;calabresa
8335;882;ingrediente 2;cebola
8336;882;ingrediente 3;azeitona
8337;882;ingrediente 4;orégano
8338;882;massa;massa fina
8339;882;queijo 1;mussarela
8340;882;queijo 2;mussarela
8341;883;bebida;refrigerante
8342;883;borda;catupiry
8343;883;ingrediente 1;tomate
8344;883;ingrediente 2;azeitona
8345;883;ingrediente 3;palmito
8346;883;ingrediente 4;cebola
8347;883;ingrediente 5;queijo gouda
8348;883;massa;massa tradicional
8349;883;queijo 1;mussarela
8350;883;queijo 2;gorgonzola
8351;884;bebida;suco de laranja
8352;884;borda;cream cheese
8353;884;ingrediente 1;presunto
8354;884;ingrediente 2;calabresa
8355;884;ingrediente 3;azeitona
8356;884;ingrediente 4;ovo
8357;884;ingrediente 5;linguiça
8358;884;massa;massa tradicional
8359;884;queijo 1;cheddar
8360;884;queijo 2;catupiry
8361;885;bebida;suco de abacaxi
8362;885;borda;borda tradicional
8363;885;ingrediente 1;cogumelos
8364;885;ingrediente 2;bacon
8365;885;ingrediente 3;pepperoni
8366;885;ingrediente 4;azeitona
8367;885;ingrediente 5;alho
8368;885;massa;massa integral
8369;885;queijo 1;mussarela
8370;885;queijo 2;parmesão
8371;886;bebida;suco de maracujá
8372;886;borda;catupiry
8373;886;ingrediente 1;tomate
8374;886;ingrediente 2;bacon
8375;886;ingrediente 3;frango
8376;886;ingrediente 4;milho
8377;886;ingrediente 5;orégano
8378;886;massa;massa tradicional
8379;886;queijo 1;mussarela
8380;886;queijo 2;catupiry
8381;887;bebida;suco de maracujá
8382;887;borda;borda tradicional
8383;887;ingrediente 1;calabresa
8384;887;ingrediente 2;presunto
8385;887;ingrediente 3;azeitona
8386;887;ingrediente 4;palmito
8387;887;ingrediente 5;bacon
8388;887;massa;massa fina
8389;887;queijo 1;mussarela
8390;887;queijo 2;parmesão
8391;888;bebida;vinho tinto
8392;888;borda;borda tradicional
8393;888;ingrediente 1;azeitona
8394;888;ingrediente 2;bacon
8395;888;ingrediente 3;linguiça calabresa defumada
8396;888;ingrediente 4;presunto
8397;888;ingrediente 5;cebola
8398;888;massa;massa tradicional
8399;888;queijo 1;parmesão
8400;888;queijo 2;gorgonzola
8401;889;bebida;suco de maracujá
8402;889;borda;cheddar
8403;889;ingrediente 1;presunto
8404;889;ingrediente 2;pepperoni
8405;889;ingrediente 3;bacon
8406;889;ingrediente 4;milho
8407;889;ingrediente 5;mel
8408;889;massa;massa tradicional
8409;889;queijo 1;parmesão
8410;889;queijo 2;provolone
8411;890;borda;borda tradicional
8412;890;ingrediente 1;pepperoni
8413;890;ingrediente 2;tomate
8414;890;ingrediente 3;azeite de oliva
8415;890;ingrediente 4;linguiça
8416;890;ingrediente 5;rúcula
8417;890;massa;massa grossa
8418;890;queijo 1;mussarela
8419;890;queijo 2;parmesão
8420;891;bebida;refrigerante
8421;891;borda;catupiry
8422;891;ingrediente 1;bacon
8423;891;ingrediente 2;azeite de oliva
8424;891;ingrediente 3;presunto
8425;891;ingrediente 4;cebola
8426;891;ingrediente 5;orégano
8427;891;massa;massa tradicional
8428;891;queijo 1;mussarela
8429;891;queijo 2;catupiry
8430;892;bebida;limonada
8431;892;borda;catupiry
8432;892;ingrediente 1;alho-poró
8433;892;ingrediente 2;pepperoni
8434;892;ingrediente 3;rúcula
8435;892;ingrediente 4;carne seca
8436;892;ingrediente 5;tomate seco
8437;892;massa;massa integral
8438;892;queijo 1;mussarela
8439;892;queijo 2;parmesão
8440;893;bebida;refrigerante
8441;893;borda;catupiry
8442;893;ingrediente 1;presunto
8443;893;ingrediente 2;cebola
8444;893;ingrediente 3;azeitona
8445;893;ingrediente 4;bacon
8446;893;ingrediente 5;tomate seco
8447;893;massa;massa tradicional
8448;893;queijo 1;parmesão
8449;893;queijo 2;cheddar
8450;894;bebida;refrigerante
8451;894;borda;catupiry
8452;894;ingrediente 1;pepperoni
8453;894;ingrediente 2;tomate
8454;894;ingrediente 3;cogumelos
8455;894;ingrediente 4;orégano
8456;894;ingrediente 5;bacon
8457;894;massa;massa tradicional
8458;894;queijo 1;mussarela
8459;894;queijo 2;provolone
8460;895;bebida;refrigerante
8461;895;borda;cheddar
8462;895;ingrediente 1;queijo gouda
8463;895;ingrediente 2;bacon
8464;895;ingrediente 3;frango
8465;895;ingrediente 4;cogumelos
8466;895;ingrediente 5;azeitona
8467;895;massa;massa tradicional
8468;895;queijo 1;mussarela
8469;895;queijo 2;parmesão
8470;896;bebida;cerveja
8471;896;borda;cream cheese
8472;896;ingrediente 1;pepperoni
8473;896;ingrediente 2;calabresa
8474;896;ingrediente 3;cebola
8475;896;ingrediente 4;tomate seco
8476;896;ingrediente 5;bacon
8477;896;massa;massa fina
8478;896;queijo 1;mussarela
8479;896;queijo 2;queijo coalho
8480;897;bebida;chá gelado
8481;897;borda;catupiry
8482;897;ingrediente 1;milho
8483;897;ingrediente 2;tomate
8484;897;ingrediente 3;calabresa
8485;897;ingrediente 4;alho-poró
8486;897;massa;massa tradicional
8487;897;queijo 1;queijo coalho
8488;897;queijo 2;mussarela
8489;898;bebida;vinho tinto
8490;898;borda;borda tradicional
8491;898;ingrediente 1;carne moída
8492;898;ingrediente 2;cebolinha
8493;898;ingrediente 3;linguiça
8494;898;ingrediente 4;azeite de oliva
8495;898;ingrediente 5;linguiça calabresa defumada
8496;898;massa;massa grossa
8497;898;queijo 1;mussarela
8498;898;queijo 2;parmesão
8499;899;bebida;água com gás
8500;899;borda;catupiry
8501;899;ingrediente 1;cogumelos
8502;899;ingrediente 2;azeitona
8503;899;ingrediente 3;azeite de oliva
8504;899;ingrediente 4;tofu
8505;899;ingrediente 5;orégano
8506;899;massa;massa fina
8507;899;queijo 1;mussarela
8508;899;queijo 2;gorgonzola
8509;900;bebida;refrigerante
8510;900;borda;cream cheese
8511;900;ingrediente 1;cebola
8512;900;ingrediente 2;pimentão
8513;900;ingrediente 3;tomate seco
8514;900;ingrediente 4;carne seca
8515;900;ingrediente 5;linguiça calabresa defumada
8516;900;massa;massa fina
8517;900;queijo 1;mussarela
8518;900;queijo 2;parmesão
8519;901;bebida;vinho tinto
8520;901;borda;cheddar
8521;901;ingrediente 1;salsinha
8522;901;ingrediente 2;pimenta calabresa
8523;901;ingrediente 3;alho-poró
8524;901;ingrediente 4;azeite de oliva
8525;901;ingrediente 5;cogumelos
8526;901;massa;massa integral
8527;901;queijo 1;mussarela
8528;901;queijo 2;provolone
8529;902;bebida;suco de maracujá
8530;902;borda;catupiry
8531;902;ingrediente 1;presunto
8532;902;ingrediente 2;tomate
8533;902;ingrediente 3;bacon
8534;902;ingrediente 4;calabresa
8535;902;ingrediente 5;palmito
8536;902;massa;massa tradicional
8537;902;queijo 1;parmesão
8538;902;queijo 2;mussarela
8539;903;bebida;refrigerante
8540;903;borda;catupiry
8541;903;ingrediente 1;cogumelos
